author,comment,likes,is_reply
@Channel-xx8qt,sebaiknya tuntut pihak bank secara perdata menyebabkan kerugian secara materiil dan imateril karena mereka melanggar perjanjian pembukaan rekening. kepala cabang asik main golf pamer stick baru mana peduli dengan rakyat sebagai nasabah.,0,False
@Thesniperhj,"Bang bennix yang terhormat, tolong bahas isu terkait tanah yang tidak dimanfaatkan akan disita negara dan diberikan ke ormas🙏🏻

Tolong bantu like dong biar dilihat sama bang bennix",0,False
@NormaLumbanraja-y4l,Jgn nabung lg di bank beli mas aja,0,False
@media1707,"Iya benix benar.
Harus di selidiki dulu.
Klo tdk aktif tp masih ada uangnya tdk boleh di blokir lah. ancur pekerja tdk professional tdk memecahkan masalah pemerintahan  itu,alias bego.

Parah hukum kt kyk apa sih.

Ramai2 rakyat berontak nanti.",0,False
@SYUHUDULKATSRAHFIWAHDAH,gimana om bennix malaysia dapat tariff 19% tanpa korbankan maruah negara...siapa yg tolol sekarang?..kokoko,0,False
@danieko5640,"Garis Besar yaah...ada ngak salah satu aja konglo yang kena hal beginian🤔 
. 
targetnya hanya untuk masyarakat menengah kebawah
. 
Tes ombak bos ini hanya motif 
. 
Judol menang banyak ditangkap kalah banyak di biarkan meratap. 
.",0,False
@NailaRhida,Mau gak bnyk rekening lha wong tiap pinjam di bank selalu harus buka rekening baru padahal sama2 di bri,0,False
@hishamismail9993,Padan muka lorr...bennix sendiri yg bercakap Probowo bijak ikutin Trump....😂😂...sekarang baru mula syarat tarif US...dah diblokir akaun bank rakyat Konoha....😂😂....padan muka lorr....konyol amat udah kena IQ 78.....terus jadi barua Trump selamanya...jilat pantat Trump ramai2 warga Konoha ya....😂😂,0,False
@annandadavid9080,Ngawur ppatk. Kurang kerjaan pejabatnta,0,False
@luluDewiastuti123,Kebijakan TAI,0,False
@WongAwam-fq5el,"Yg harusnya diblokir adalah OTAKNYA para pejabat yg kelewatan dungunya.

Org2 dungu yg punya gelar akademik dan punya kewenangan, maka pasti, pasti, dan pasti akan bikin susah banyak org akibat kedunguannya. 

Yg harusnya diblokir dan dipidanakan adalah rekening AKTIF untuk transaksi keluar masuk uang haram yg nilainya ratusan juta, milyaran, dan triliunan.

-----------
Aturan pemblokiran dibuat hanya karena ada SEGELINTIR org yg jumlahnya tdk sampai 1% yg menyalahgunakan rekening, tetapi yg jadi korban 99,9% nasabah. Alangkah dungunya aturan semacam itu.

Seharusnya ada pembatasan2 rekening mana yg perlu diblokir, misalnya rekening yg nilainya lebih dari 100 juta atau 500 juta atau 1 milyar ke atas serta pembatasan (kriteria) lainnya.

Jika rekening pasif yg saldonya cuma ratusan ribu atau di bawah 5 juta kena blokir, maka ini namanya kedunguan yg sangat kronis, lebih dungu dari monyet. Parah dungunya para pejabat di negeri konoha.

Kalo ada rekening yg dipakai judol dan  dianggap sbg pidana maka seharusnya ppatk laporkan dulu ke pihak berwajib dan yg diblokir hanya rekening itu saja. Rekening yg tdk ada bukti pidananya jangan seenak jidatnya diblokir.

Tapi faktanya, semua rekening pasif diblokir tanpa didahului analisa apakah rekening tsb terindikasi pidana dan tanpa ada laporan ke kepolisian. Pemblokiran rekening pasif hanya berdasarkan MENDUGA-DUGA sbg rekening tindak kejahatan. Menuduh JUTAAN nasabah sbg pelaku kriminal tanpa disertai analisis dan bukti kejahatannya. Parah dungunya.

Pejabat PPATK masih ngotot bhw pemblokiran rekening pasif tujuannya utk MELINDUNGI nasabah dari kejahatan penyalahgunaan rekening. Padahal nasabah tdk pernah meminta bantuan PPTK utk memblokir rekeningnya agar terlindungi dari kejahatan. Faktanya adalah para nasabah yg diblokir tidak merasa DILINDUNGI, justru merasa dipersulit ketika akan mengambil uangnya dan mengurus pemblokiran.

Penyalahgunaan rekening hanya bisa dilakukan oleh nasabahnya sendiri, baik utk judol atau dipinjamkan utk menampung uang haram. Sedangkan nasabah yg TDK ADA bukti terlibat judol atau pinjam meminjam rekening atau pidana lainnya, maka tidak pantas diblokir seenak jidat PPATK dgn dalil MELINDUNGI nasabah. Parah dungunya karena nasabah tdk pernah meminta bantuan PPATK utk MELINDUNGI rekeningnya dgn cara DIBLOKIR.",0,False
@fajaralfakir8455,Rekening koruptor dan keluarganya masih aman,0,False
@SunterMetro-s6w,Bikin GADUH. !!!!!!! 😇,0,False
@hendysenja7389,"Pemerintah aneh, seharusnya situs'y d blokir bukan rekening yg d blokir",0,False
@andremassetio210,"Gak habis pikir aja, bikin kebijakan asal asalan, 😂😂😂😂
Mau protes pun pasti alibinya banyak wkwkw",0,False
@zan773,Judol.. emng goblokjudol2 itu mas benn,0,False
@AGUSWARDOYO-x7t,Negara ini butuh wartawan yg kredibel... memata2i 1 pejabat kemana saja.... paparazilah..... ungkap gaya hidup n kelakuan mereka sebar di media,0,False
@pejuangreceh913,😂,0,False
@modaldengkur,"MANGKANYA OM.!! INI JAJARAN PPATK INI SIAPA YANG ANGKAT....OTAKNYA  DUNGU3, KATA ROCKY GARONG...YANG NAMPAK OTAKNYA JAHAT2 ASAL BLOKIR HAK MILIK NASABAH.....MEMALUKA !!😢😢😢😢😢",0,False
@HasbiAotoluwa,ini pemerintah pusat tolong jangan hanya diam PPATK membekukan rekening masyarakat ada apa dengan negara indonesia ini,0,False
@MolYanto-d3z,"PNS itu kerjanyanya,pagi datang absen,ngopi,main game.istirahat siang,balik kantor ngopi main game atau main slot.jadi daripada mereka susah"" capek"" menganalisis,memeriksa,memeriksa aliran dana,mereka cari mudahnya aja,blokir semua rekening lalu bikin kopi nd main game epep,mobile legend nd nyelot lagi.nah itu buat yg PNS di bawah dirjen.kalau atasan mereka,mereka di otaknya nyari cewek simpanan,sibuk melihara mereka jadi jangan salahkan mereka energi mereka dah habis buat itu.ga percaya,sekali kali nongkrong lah seharian di kantor instansi pemerintah",0,False
@AdukaBaginda,Benixx Benixx... Tergamak kau memperbodoh orang Indonesia kau sendiri!  Kasihan rakyat yang susah yang tak tahu apa² kau buat mereka percaya  dengan kezaliman ni,0,False
@zainalmubarak2840,"tarik aja semua duit kita, dri pd bikin repot",0,False
@AGUSWARDOYO-x7t,Urusi rakyat yang nganggur... bukan rekening nganggur..... koplak2....,0,False
@hendrajosep1683,PECAT POKOKNYA KETUA PPATK!!,0,False
@fairulrifki5251,"Pemerintah semakin kesini semakin goblok trutama ppatk ,UU nyita aset/ memiskinkan koruptor aja gak kelar"" pdhal itu dah terbukti merugikan negara menyengsarakan rakyat kecil ,q yakin memain judol walopun banyak ruginya ,tpi gak setuju klo rekening di blokir tiba"" ,karna itu uang jerih payah sendiri gak merugikan negara ,yg di blokir itu sebenernya google'nya brani apa tidak pemerintah/aplikasi lain yg bisa buat buka situs online biar gak bisa main judol lagi ,aneh emng pejabat indonesia koruptor di lindungi ,maling ayam aja bonyok ,coba KLo brani koruptor serahin ke rakyat ,di hajar rakyat sampe mampus ,tpi gak ada hukumnya ,pasti berkurang itu koruptor di negri ini ,saya jamin .hahaaa",1,False
@HarisApriyanto-s6v,Periksa dulu Budi Ari utk masalah judol,0,False
@dodimatahari8971,Niatnya nabung untuk digunakan untuk mudik lebaran setahun sekali.tp pas mau digunakan rekening diblokir uang GK bisa diambil jutaan rakyat pasti menangis .inilah rakyat dijajah bangsa sendiri,0,False
@azharabu5071,yg di blokir rekening gak aktif...terus katanya deposit judol turun 70% ...kan ini logikanya ngaco,0,False
@mentalpengusaha3511,Padahal saking gampangnya nangkep judol kalo niat.. Setiap rekening punya data diri kalo misal pemasukan banyak pemilik ga jelas kerjanya wajib di curigai,0,False
@aufvalmartin,Bantaiiiii  ppatk!!!!!!!!....rajyat babguuuunnn!!!!!!!,0,False
@putrawijaya9602,Pelan2 ijazah palsu ketutup sama masalah ini,0,False
@tombak4982,Selamat Malam KOMISARIS Bennix😉😆,0,False
@UmiHanikMariati,Akhirnya nanti kembali bayar tunai.,0,False
@SuwijiSugianto,gimana kalau kita kembali pakai celengan kayak dulu masih lumayan AMAN👍👍,0,False
@DaelAlkhalifi,Aneh benar .... atau ada sesuatu ygqr sedang berjalan....,0,False
@johanhabib261,"Kebtulan gua petugas bank plat merah om, byk nasabah KUR (petani, UMKM) terblokir PPATK jadi wktu debitur jatuh tmpo angsuran byk yg gak bisa terdebet angsuran wlpun sudah stor jadi byk nasabh yg angsurannya lwt bulan , otomatis SLIK BI nya rusak karna pembukaan blokir SLA nya 7-20hari😩",0,False
@yuditarigan5608,"Ini sih tebak-tebakan buah manggis.. Feeling saya, takutnya benang merahnya ke arah data pribadi.. Karena kemarin-kemarin kan santer kabar data2 pribadi yang di ""sertakan"" dalam soal tarif.. Apa ada kemungkinan kesana?",0,False
@my_newstdy_game749,Ngsngkat pejabat ngawur ya begini jadinya,0,False
@chirichi5171,"Bang, bukan lama lama kehilangan tras, tapi sudah mulai kehilangan itu",0,False
@SuwijiSugianto,dikira rakyat BODOH kaliiiio🫤🫤🫤,0,False
@ahmadnurkahfi9500,Aneh yang ndk aktif ko' diblokir... Yang judol itu justru yang aktif.... Ppatk sgt aneh....,0,False
@choirulumam8221,"Mahasiswa mna kok GK ada suaranya.
Apa udah bner di tunggangi pemerintah 😭",0,False
@santytkc4539,"Kurang kerjaan
Bikin susah aja hadeehh",0,False
@coincollection5004,"Udah krisis 98 terjadi lagi waw kl memang di freeze tu no rek sekalian ajukan gugatan rame rame ke PPATK suruh ganti rugi secara finansial, waktu dan tidak kompetensi nya kerja PPATK,",0,False
@gondopuro4834,"Anjim banget PPATK..main blokir aj tu nomor rekening junio/anak untuk sekolah..apalagi isi nya..dikira uang kita dari kriminal..itu semua dari keringat q..di pabrik..apalagi setidak tidak 20 hari proses nya...dan tidak ada pemberitahuan dibuka blokir itu melalui apa..apakah WA,EMAIL,SMS,atau yg lain..sumpah anjim bnget..ppatk..",0,False
@Cellebrite_Forensic,"Jangan Ngarang Bebas, LOL Turun 70% !  
Yang Deposit Judol pake Rekening BANK itu Cumn 10%! 
90% nya Kebanyakan Menggunakan E-Wallet Seperti DANA, GOPAY, OVO, Link Aja,  atau QRIS!",0,False
@UcoxCkt,Goblok pejabat judi golok bangkrut negara blm yg korupsi blm hutang yg semenana tangkap hukum gantung biar ko,0,False
@ruslani740,PPATK sangat tidak profesional terlalu serampangan .saya juga punya rekening tapi jarang di pakai juga .boro-boro buat nabung untuk kebutuhan sehari -hari aja empot-empotan.,0,False
@AGUSWARDOYO-x7t,Buat enaknya aj gak mau kerja ribet2... inti dari  pembuat kebijakan..... kalo mau gak ada judol lsg aj blokir webnya...,0,False
@IraKustira-h4z,Dah lah kita nabung di bawah kasur lg aja. Ayo lah kita tarik semua dana kita di bank. Kita pake bank untuk kita pake buat transfer aja,0,False
@mr.niceguy1915,"Saya setuju Om Ben. Bahkan jika mau menumpas kejahatan finansial daring (judol, scam, dsb), memblokir rekening dorman itu ibarat membakar lumbung padi untuk memburu tikus. 

Rekening yang digunakan untuk kejahatan finansial ini umumnya hanya dipakai selama periode waktu tertentu. Kalau di kasus penipuan yang saya alami, satu rekening penampung yang digunakan oleh penipu itu digunakan selama 3 hari sebelum diganti ke rekening baru. Dugaan saya karena uang pada rekening penampung yang pertama itu bakal dipindahkan ke crypto, rekening penampung layer berikutnya atau ditarik cash oleh para money mule. Intinya uangnya juga udah kosong saat PPATK memblokir rekening-rekening yang sudah 3 bulan dorman itu. Jadi rada sia sia juga",0,False
@mr.niceguy1915,Ditambah. Para korban kejahatan finansial seperti scam kan biasanya melaporkan rekening yang digunakan oleh penipu tuh (termasuk saya sendiri). Emang laporan ini ga ditelaah dan dipetakan muara uangnya dari satu rekening awal sampai rekening terakhir dari muara uangnya? What the f**k?,0,True
@lindhuirlanda793,"😅😅 kita harus mendukung semua program Prabowo -,gibran. mau sita tanah tak bertuan . dan rakyat harus mendukung kalau perlu ada program khusus  jual ginjal membayar utang negara 😂😂😂😂",0,False
@adejamil5895,"Banyak yg mendukung Krn kadung nyoblos pragib,padahal dia tau itu merugikan rakyat tmsk dirinya.",0,False
@ahmadnurkahfi9500,PPATK sudah klewat batas... Harus didemo.....,0,False
@Gajelas-p3p,"Ada agenda besar di balik kejadian ini sepertinya ... Sy menduga seperti yg anda sampaikan bang benix , agar kejadian spt 98 terulang ...",0,False
@WijiAstuti-j8d,Bisa jadi krisis keuangan jilid dua,0,False
@lukmanprayetno1188,Terik serentak Aja uang2 di bank,0,False
@ajierizqi3899,Karena para pejabatlah yang jadi penjahatnya dan rakyat di anngap musuh utama,0,False
,"Kebijakan paling stupidi, kalau sampai terjadi Bank Runn bisa kolep negara Indonesia",0,False
@SuandySun,"100 salah sih, bahkan nggak ada hubungannya Rekening doorman sama judol, malah mahluk judol makainya bukan rekening tapi wallet. Harusnya kalau emang niat pengen berantas judol yang di prioritaskan ya wallet digital dan counter telfon. Karna jalan masuk duitnya dari sana, sebagai orang pedalaman kami memakai doorman ini untuk menyimpan aset jangka panjang. Pls ini terlalu aneh 😢 negara ini makin tidak jelas ya tuhan 😢😢",0,False
@MuaraEnim-q2o,"Andaikan Tuhan kasih gw ilmu santet, gw rela jd orang jahat untuk melindungi sesama rakyat dari pejabat yg nyusahin rakuat😢",0,False
@sitibarikoh4737,"Anak saya di blokir rek ET ningnya, jahatnya, usng jutaan raib,  dirampok,",0,False
@syahruldani,tarik aja semua uang dibank.,0,False
@yudhitjanning3347,Kalau gw berpikir mungkin pemerintah butuh dana untuk bayar hutang negara yg akan jatuh tempo sedangkan negara tidak punya uang dan memanfaatkan tabungan/rekening masyarakat di bank yg nganggur.,0,False
@markusprihardjanta7242,"Enak ya jadi pemerintah, butuh sesuatu udah kyk bikin mi instant... Tinggal rebus jadi. Pantes sih klo goblok tiap hari makannya mi instant😂",0,False
@mr.peterhero7698,Bukan sadis lagi bang ben tapi meraka itu tempatkan di neraka jahannam,0,False
@komenbarbar,"yaelah ..judolnya ngga mungkin di blokir lah, kan tau sendiri backing nya..😊",0,False
@FathUllah-z3q,Bego ga nih...m,0,False
@Budiselamat-o8b,"Hmmm.... mantap ❤
Satu orang bisa punya no rekening antara 10 - 50 bahkan bisa lebih ❤
Kemudian hanya orang orang kaya saja yang punya no rekening lebih dari 1 ( satu ) 
❤❤❤❤❤",0,False
@pamanclp8913,Bahaya mumpung lg ada ksempatan buat tarik tunai.sebelum uangnya di curi PPATK,0,False
@aidaalfatimah055,Bubarrr aja lah Indonesia... Gak guna ada didunia,0,False
@DirgaAprilio-u6v,Bubarin aj bank di indonesia aman,0,False
@awiesyamsuri6168,Ancurrrr,0,False
@yonathansuhanto6933,Ppatk gblg,0,False
@respondunia,demo kalo mau,0,False
@suparmanparman5992,"Kami sdh males pak ngikuti drama pemerintah,kami warga palembang skr bikin senpi saja tuk merampok",0,False
@InsanChannel-c4g,"Pejabat2 konoha indonesia memang otaknya koruptor kerakyat, rakyat didzalimi terus. Laknatullah pejabat2 pikiran dan otaknya kosong, tolol",0,False
@moaproject9515,Sementara Mak saya adalah korbanya 😢,0,False
@najibzamzami5661,"Gini nih klo negara singkirin orang pintar,malah pelihara orang GOBLOKKKKK,bukannya maju malah bobrok negara ini",0,False
@respondunia,semua akan beralih ke emas..,0,False
@hapebaru-y2o,Ini pemerintah zholim,0,False
@sudera-d8n,Negara semakin tidak jelas kerjanya alias ngawur,0,False
@maozachenal3849,Org ini propokator semalem saya tonton vedio nya yg bilang masarakat nyinyir skrg vedia nya menyalakan pemerintah manusia ini plin plan,0,False
@najibzamzami5661,Peraturan goblokkkkk,0,False
@hardianto4230,siap-siap aja bank bentar lagi kena rush money. Pusing gk tuh kalau kejadian. bank gk punya duit buat balikin ke nasabah.,0,False
@del1518,"Analisa dulu satu-satu rekening yg pernah top-up ke rekening judol, lacak aliran uangnya, setelah terbukti, blokir.
Trust masyarakat kan memang sudah lama menurun tapi kesannya pemerintah gak peduli. Buktinya ada viral baru, sebagian orang memasang bendera One Piece menjelang hari kemerdekaan sebagai bentuk kritikan halus.",0,False
@Dadan123-m2j,PPATK goblog tuh duit si jokowi yg hrus di blokir,0,False
@bonafidetv6421,prasaan klok judi kan aktif  transaksi a ko jadi alesan bodoh sih 😂😂😂😂,0,False
@handhikasigit6010,logika nya dimana ya...,0,False
@Aryosama,"Mantap tetap bacotin pemerintah yang tolol 
Dan mendukung kebijakan pemerintah yang baik untuk rakyat",0,False
@sunarto12narto89,Ngawur gila seperti tak ada kerjaan Kerja pejabat cuma menyusahkan rakyat Hancur negeri ini rakyat ditindas koruptor dipelahara dibela dibiarkan Hancur NKRI karena pejabat rakus korup menyusahkan danenyengsarakan rakyat,4,False
@NETIZEN_LE,Ah capek .bubar bubar..,0,False
@ArdyJacob,Apakah nasabah bisa membawa kasus pemblokiran ini ke pengadilan? Karena PPATK (Pusat Pelaporan dan Analisis Transaksi Keuangan) sudah menyalahgunakan tugas dan wewenangnya yg tadinya hanya menganalisa transaksi keuangan tapi sekarang justru secara sepihak memberi sangsi dan memblokir rekening nasabah yg seharusnya dilindungi. Sangsi hukum yg seberat-beratnya harus dijatuhkan kepada PPATK yg telah berbuat zalim melakukan perbuatan diluar kewenangannya.,0,False
@indonesiamerdeka8639,biasa untuk pengalihan isu....,0,False
@av-ir7cd,"Rekening tidak ada transaksi maka lo adalah penjahat n harus d blokir. Mo d buka maka siapin amplop.

Rekening sibuk maka lo aman monggo lanjutkan judol n nyuci kangtaw nya.

Sdh saatnya bubar kan negara ini.",0,False
@xApaaa69,rekening bca ku baru aja diblokir tadi... untung udah kupindahin semua sebelum diblokir... klo gak sempat pindahin tdi pusing mau bayar tagihan2 dan lainnya.. 😢,0,False
@musiclyricsfortheworld2042,"Lu yg goblok !!!







Mereka mana berani hajar giant dan monster2 itu 😂
Setorannya kan cocok 😂",0,False
@ffgamming3665,Setuju kalau ppatk di bubarkan aja,0,False
@taufiqrahman6224,"PPATK apa nggak pernah terlintas pikiran apa yang terjadi jika semua orang akan melakukan Panic Cash withdrawal akibat kelakuan mereka? 

Semua orang yang berhasil membuka blokir akan sesegera mengosongkan rekening. Ngapain nyimpan di tempat yang nggak bisa diambil. Sama aja uangnya disandera negara

Akibatnya bank akan kekurangan Cash
Yang ada Pemerintah harus gelontorkan subsidi ke bank, Cetak uang lagi,makin turun nilai rupiah,bisa mengarah ke krisis",0,False
@jdbrhfjnffjd,"Beberapa bulan kmaren urusan gas lpg,skrng rekening blokir,besok apa lagi.. 😢",0,False
@agoeswhe5354,mmng spt anj*ng PPATK ini.,0,False
@priyonopriyono5799,"Budi Arie yang terlibat langsung dengan judi onlen ko kaga di tangkap malah duit nasabah malah di rampok, program tolol",0,False
@AlexZuuy,"Pemblokiran bank kurang efisien untuk basmi judol.
Melanggar HAM",0,False
@gus_panjijaya2498,Ayo tarik tunai semuanya😂,1,False
@wakibrik9548,Nabung diluar negri saja...,0,False
@yohankrispriawan4021,Klo aq pribadi rek ku bisa di sedot dipindah2 ama bank plat merah...,0,False
@SukiyahIshak,"Innalilahi wa innailaihi rojiun....🤲🤲🤲.
Sudah mati keadilan bagi masyarakat dan terzolimi.",0,False
@failnfall,INDONESIA GELAP!!! Lalu difitnah DIBAYAR ASING!!! LAH MEMANG PEMERINTAH NYA TOLOL!!!!,0,False
@MbahKakung-A54,"Kepala PPATK itu ternyata adalah SARJANA HUKUM
tapi ENTAH DARI KAMPUS MANA 😂😂😂",0,False
@WinnerCantik,Coba di analisa dulu aliran dana nya bila ada satu rekening mendapatkan aliran dana yang melebihi pada umumnya patut di curigai.,0,False
@trynabeto6522,gw curiga dana nya di endepin buat danantara 😅,0,False
@maozachenal3849,"Manusia ini kata nya rakyat atau netizen sllu nyinyir skrg nyalahkan pemerintah,,",0,False
@mr.peterhero7698,Kasihan lah yang jadi korban blokir rekening mau bayar rumahsakit sampai tidak bisa kalau sampai mati  yang sakit itu jadi nambah masalah lagi,0,False
@srihandayani180,Baru ini negara didunia yg aneh,0,False
@mawarhitammv4814,Mungkin mau pinjem duit rakyat buat bayar utang negara,0,False
@Ade-x9y6o,"Ayo kita tuntut hukum ppatk , di indonesia hak asasi manusia tidak berlaku ,",1,False
@JakaKeling996,"Jabatan gak singkron dgn otak....
SDM IQ J0NGK0K...",0,False
@wakibrik9548,Scenario para elite yg mencurigakan... Apapun alasan PPATK tentu tidak bisa dibenarkan... Memblokir uang nasabah tanpa sosialisasi,0,False
@ka_elhananstudio1585,"Solusi ppatk ada bang, sdm ppatk nya di benahi..",0,False
@DannyWahyudi-th9du,UNTUNG AQ NYIMPAN DI DOLLAR DAN EMAS,0,False
@sukohariyono293,"Berarti rekeningnya activ dong, kl alasannya selama 3bln ga ada actifitas baru diblokir. Kenapa ga yg judi dan money loundry dan koruptor aza yg diblokir.",0,False
@srihandayani180,Nyita uang rakyat aja gercep giliran nangkap bos judol ngk becus!!!!,0,False
@DannyWahyudi-th9du,"NEGARA UANG E HABIS, MAU AMBIL UTANG UDAH LIMIT MAU AMBIL DANA HAJI UDAH HABIS MAU AMBIL UANG SIM DI GERTAK POLISI CIUT PUSING DECH PEMERINTAH SEKARANG",0,False
@lautbettachannel7968,rekening koruptor apakabar😂😂😂,0,False
@srihandayani180,Kenapa yg punya judolnya aja ngk di gerebek dan siapa biangkeroknya jgn rekening rakyat yg jadi korban bahkan ada tkw nabung di bank Indonesia giliran mau diambil buat pulang rek nya dibekukan kasian kan,0,False
@mr.peterhero7698,Bukan biadab lagi tapi itu tolol bang ben kok bisa bisanya kita di zolimi,0,False
@soluckyme910,"Peraturan kacau balau, rekening koruptor kelas kakap ngga di blokir,uang rakyat hasil keringat sendiri justru di blokir,pecat ketua PPATK",0,False
@funplayer8386,Gimana si ini mau nya pemerintah,0,False
@RIZ-zw4jy,Malaysia dapat 19% tampa gadai maruah negara..pemerintah Indonesia dan abang bennix sama2 tolol..,0,False
@DannyWahyudi-th9du,PPATK ORANG ORANG NYA BUDI JUDOL JANCOKKK PEMERINTAH GOBLOK2 SEMUA,0,False
@hadisutrisno8865,Karna Quris,0,False
@anr4k954,"Banyak x cerita.
Bilang aja aku kacungnya pemerintah",0,False
@donitriyawan6892,"Biadap banget mreka bangsat,,pdhal ini negri mayoritas islam,pejabat ngaku2 agama islam....tapi bangsat klakuanya",0,False
@banslip434,"Karna PpATK pemalas,males ngawasin nelusurin satu2 jadi ya pukul rata aja",0,False
@taufiqrahman6224,"Kalau pemerintah ngeyel,yang ada muncul gerakan tarik massal uang dari bank oleh masyarakat. Buat apa nyimpan di tempat yang nggak bisa diambil",0,False
@yudhaprasetya5941,seru,0,False
@zuqizamm,pak komen sikit yang indonesia sudah kena prank sama Amerika syarikat,0,False
@Gutami123,"IBARAT GK Pecus membasmi Hama Padi,lalu   semua Padi disawah sawah di musnahkan.payah!",0,False
@matadunia9811,"Ini perang politik antara presiden dan DPR RI.... Biar rakyat makin marah dan emosi... Coba buka PPATK punya hukum dasar apa dgn membekukan rekening rakyat... 
Ini pasti PPATK dpt dukungan dari org2 besar.......
BANDAR2 JUDI ONLINE ITU YAA ORG DALEM JGA BRO.... MEREKA YG BUAT SISTEM MEREKA JGA YG MELANGGAR",0,False
@donitriyawan6892,"Judi pun kalau pkai uang sendiri anjing knpa repot2...

Dan kalau di buat judol atau dll itu malah aktif,bukan tdk aktif

Makanya pejbat makin babi makin membunuh rakyat,misinya di ambilah uang rakyat",0,False
@mawarhitammv4814,"Bahlul jilid 2 ni, gara2 kasus gas waktu itu sekarang harga gas malah naik",0,False
@widjojonoshooter,Setuju menit 3:15,0,False
@dedesanaf7905,Klo punya. Pejabat bego .bodoh .pasti merugikan rakyat ....kebijakan yg tollolll,0,False
@Darmawan-z6k,PPATK pinter tp dungu,0,False
@Fheyy,Negara bego bego amat sih  Astaghfirullah,0,False
@Binsyariat-n3s,Gua yg pake ewalet aja juga kena pembekuan padahal cuma isi saldo buat jualan pulsa,0,False
@dwiduwok1496,"Saya mau tarik dana dari bank aja ...makin yakin nabung emas aja...dan belinya jg pake cash aja,gk pake m banking biar gk di deteksi negara...kan negara ini dzolim...kalo rakyat nganggur dan miskin dibiarin...tp klo rakyatnya punya duit dikit lsg minta bagian...PANTES NEGARA INI BANYAK ORMAS GAK GUNA,LAH TERNYATA POLA PIKIR PARA PEMIMPIN JG SAMA KYK ORMAS GK JELAS",0,False
@mukamadyahya2579,Udah segera Abil uang kalian sebelum diambil alih pemerintahan semakin canggih alat yang kalian gunakan semakin mudah pemerintah meng interfensi kalian kawan,0,False
@widjojonoshooter,Pada nge rush bank lho akibatnya😢,0,False
@wansmg,Judol pasti rekeningnya aktif kalau ga aktif gimana mau deposit.. nye.. tinggal telusuri aliran dana mencurigakan .. jangan korbanin kepercayaan rakyat.. duit dibank diambil semua koleps tar..,0,False
@donitriyawan6892,"PEJABATNYANSMUA MAKIN BABI...

SMUA AJA ORANG TARIK DI REKENING BANG,,PEGANG CAS AJA. 

BIAR MATI SMUA BANK",0,False
@Baikorangnya-r3y,"70% ASBUN, NGGA ADA DATA YG VALID",0,False
@IwantFurniture,"Bukan begitu bro. Dr penjelasan PPATK yg gw tangkep, rekening dorman itu bnyk yg di reaktivasi, baik entah itu oleh hacker atau oknum perbankan.  Jd para mafia itu mereka meneyiapkan akun2 dorman, kemudian dipindah2kan secara cepat, dan brakhir di tuker ke crypto. Cuman sayangnya PPATK itu knp yg ada saldonya jg d bekukan? Kan tiap bulan pasti ada trx admin dan potongan ATM. tp traktir gw denger PPATK bilang itu semua sesuai dengan apa yg d laporkan oleh bank. Jd rekening2 yg d blokir itu sesuai dng yg d kasih bank. Entah siapa yg bangsat di sini. Tp gw liat bnyk d YouTube orang yg tiba-tiba rekeningnya dpt trf yg gede tp beberapa saat kemudian keluar lagi. Kl gitu relate apa yg d katakan PPATK.",0,False
@The.MaXXX.,"Kata org bang, nglacak transaksi itu tidak susah alias gampang cumaaaaaa ya gtu lah tau sendiri negara ini karena satu sama lain menguntungkan..",0,False
@mebelkicauinterior,"SIMPEL semakin sering transaksi , maka semakin banyak pajak yg kesedot",0,False
@EdiParwoto-j8q,"Tuh banyak koruptor, sita tuh rek mrk",0,False
@suryasur45,"awalnya di bekukan, .... selanjutnya di colong nggk ya...?",0,False
@JamesBrooke206,Nyusahin masyarakat,0,False
@YohanesKurniawan-d1f,PPATK itu maling teriak maling yg korup ya pejabat yg jd backingan judol jg pejabat realita hidup,0,False
@rexhopchannel94,Ini udh blunder parah sih,0,False
@catursaputra9594,Goblok,0,False
@wdwonline3204,ini adalah salah satu bentuk pengalihan isu diplomat dan kebijakan dungu yg sebenarnya. kita bisa lihat ada 2 hal yg pelakunya adalah orang besar dan pengendali! kita lihat konstan cara2 pejabat bermain politik. ni analysis otak gua! dan yg seharusnya pekerjaan pejabat. gua bantuin tuh pejabat soak!,0,False
@metuek,Tuntut ppatk di perdata.. biar bangkrut negara...,0,False
@ahmadsanusi7473,"Semua orang yang jujur pasti benci dan menjauhi judi online, tapi berantas judi online bukan juga dengan melanggar hak asasi manusia. Ini sama dengan mengatasi masalah dengan melipatgandakan masalah. Jangan jadi buta begitu dong.",0,False
@perong03,Kita di bodohin kalau dia tau rekening judi online kenapa gak yang di blokir gak rekening bandar judi.,102,False
@adihusain9867,Lumayan dpt beberapa belas ribu rupiah nambah kas himbara,0,True
@adihusain9867,Dikali jutaan rekening mantap tuh jadinya danantara,0,True
@udin_pekok,"Pdhl mikrotik Ai aja bs loh blokir situs judol scr otomatis 😂 tinggal mainin firewall.. Masa isp, perbankan, Kominfo ga mampu..wkwk 
Sementara lulusan cyber & jaringan di Indonesia banyak bgt",2,True
@StarFurious-ft3pm,Tanyakan budi ari,3,True
@Screen-c2l,Ada pelindung judol masih aman,2,True
@legendaristv,Mari kita demo bersama sama pecat ketua ppatk 🤬🤬🤬🤬🤬tidak becusss sama sekali,2,False
@IndraLasmana-hl5lc,"PPATK wajib didemo ini,  gak jelas",0,False
